Transaction_id,Date,customer_id,Gender,Age,product_category,Quantity,price_per_unit,total_amount,cost_per_unit,profit_per_unit,profit,Payment,customer_type,customer_satisfication
3603,7/17/2022,CUST3603,Female,43,Beauty,5,78,390,47,31,155,credit card,New,2
3604,7/15/2022,CUST3604,Female,39,Clothing,7,399,2793,351,48,336,credit card,New,5
3605,5/1/2021,CUST3605,Male,40,Food,7,375,2625,329,46,322,credit card,New,3
3606,11/26/2022,CUST3606,Male,32,Beauty,6,499,2994,280,219,1314,cash,New,4
3607,8/19/2021,CUST3607,Male,51,Electronics,2,163,326,95,68,136,cash,New,5
3608,10/7/2021,CUST3608,Male,18,Food,7,230,1610,153,77,539,credit card,Returning,4
3609,6/3/2021,CUST3609,Male,61,Beauty,9,318,2862,223,95,855,credit card,New,2
3610,2/5/2021,CUST3610,Male,48,Clothing,10,33,330,20,13,130,cash,Returning,2
3611,6/21/2021,CUST3611,Male,46,Electronics,7,453,3171,238,215,1505,credit card,New,3
3612,11/28/2021,CUST3612,Male,38,Electronics,6,277,1662,185,92,552,online,Returning,3
3613,7/28/2021,CUST3613,Male,35,Beauty,9,85,765,68,17,153,online,New,3
3614,12/12/2021,CUST3614,Female,29,Clothing,9,380,3420,293,87,783,credit card,Returning,5
3615,8/24/2021,CUST3615,Female,76,Clothing,2,307,614,166,141,282,cash,New,4
3616,7/11/2021,CUST3616,Male,21,Electronics,8,231,1848,128,103,824,online,Returning,4
3617,1/7/2022,CUST3617,Female,24,Beauty,9,199,1791,125,74,666,online,Returning,3
3618,7/24/2022,CUST3618,Female,77,Food,4,169,676,108,61,244,online,Returning,5
3619,7/9/2022,CUST3619,Male,30,Food,7,291,2037,168,123,861,credit card,Returning,4
3620,2/27/2022,CUST3620,Female,28,Beauty,3,180,540,137,43,129,cash,New,5
3621,6/27/2021,CUST3621,Male,78,Electronics,5,454,2270,400,54,270,credit card,Returning,3
3622,7/31/2021,CUST3622,Male,62,Beauty,8,408,3264,265,143,1144,online,New,5
3623,4/13/2022,CUST3623,Male,38,Electronics,2,376,752,281,95,190,credit card,Returning,4
3624,6/21/2021,CUST3624,Female,68,Clothing,3,132,396,73,59,177,credit card,Returning,4
3625,12/5/2022,CUST3625,Female,27,Clothing,1,477,477,415,62,62,online,Returning,3
3626,9/6/2021,CUST3626,Female,42,Beauty,10,368,3680,319,49,490,credit card,New,1
3627,7/6/2022,CUST3627,Female,18,Food,7,164,1148,89,75,525,online,Returning,3
3628,5/10/2022,CUST3628,Male,44,Electronics,4,137,548,118,19,76,credit card,New,1
3629,11/25/2021,CUST3629,Female,35,Clothing,4,315,1260,163,152,608,credit card,New,2
3630,2/26/2021,CUST3630,Female,48,Electronics,3,278,834,141,137,411,cash,Returning,5
3631,12/6/2021,CUST3631,Male,42,Electronics,9,466,4194,248,218,1962,cash,Returning,2
3632,11/11/2022,CUST3632,Female,72,Food,6,482,2892,367,115,690,cash,New,5
3633,9/29/2021,CUST3633,Male,21,Food,9,343,3087,293,50,450,credit card,Returning,5
3634,7/28/2022,CUST3634,Male,71,Beauty,9,185,1665,136,49,441,cash,New,3
3635,9/6/2022,CUST3635,Male,42,Electronics,7,439,3073,249,190,1330,cash,Returning,5
3636,10/28/2022,CUST3636,Female,25,Electronics,4,78,312,64,14,56,online,New,4
3637,2/25/2021,CUST3637,Male,28,Beauty,10,109,1090,93,16,160,online,New,2
3638,3/21/2021,CUST3638,Male,29,Electronics,1,231,231,145,86,86,credit card,Returning,4
3639,6/1/2022,CUST3639,Male,24,Electronics,3,81,243,44,37,111,cash,Returning,1
3640,4/10/2022,CUST3640,Female,22,Food,2,442,884,397,45,90,cash,Returning,5
3641,5/13/2022,CUST3641,Male,29,Food,1,85,85,57,28,28,cash,Returning,5
3642,10/10/2022,CUST3642,Male,38,Electronics,4,79,316,65,14,56,credit card,Returning,4
3643,1/13/2022,CUST3643,Female,21,Food,5,322,1610,285,37,185,online,Returning,2
3644,2/6/2021,CUST3644,Female,24,Food,4,361,1444,318,43,172,credit card,New,5
3645,1/31/2021,CUST3645,Female,68,Clothing,6,221,1326,148,73,438,online,New,1
3646,12/9/2021,CUST3646,Female,52,Food,10,222,2220,126,96,960,online,New,4
3647,2/23/2022,CUST3647,Male,55,Clothing,9,34,306,28,6,54,credit card,Returning,2
3648,4/6/2021,CUST3648,Female,26,Clothing,5,397,1985,335,62,310,credit card,New,2
3649,6/14/2022,CUST3649,Female,48,Beauty,9,182,1638,126,56,504,cash,Returning,3
3650,7/31/2022,CUST3650,Female,76,Electronics,8,172,1376,115,57,456,online,Returning,5
3651,1/15/2021,CUST3651,Male,30,Food,8,383,3064,209,174,1392,credit card,Returning,3
3652,12/3/2022,CUST3652,Male,21,Food,7,270,1890,225,45,315,credit card,New,4
3653,9/18/2021,CUST3653,Female,33,Clothing,2,433,866,227,206,412,cash,Returning,3
3654,6/23/2021,CUST3654,Female,34,Electronics,1,258,258,178,80,80,credit card,Returning,3
3655,12/29/2021,CUST3655,Male,38,Food,4,81,324,55,26,104,cash,Returning,4
3656,1/16/2021,CUST3656,Female,73,Electronics,10,258,2580,208,50,500,credit card,Returning,3
3657,3/5/2022,CUST3657,Male,31,Beauty,10,155,1550,99,56,560,online,New,3
3658,4/17/2022,CUST3658,Male,38,Clothing,4,68,272,41,27,108,online,New,5
3659,5/14/2021,CUST3659,Female,48,Food,10,139,1390,110,29,290,cash,Returning,4
3660,1/3/2021,CUST3660,Female,67,Food,2,91,182,56,35,70,online,Returning,4
3661,5/13/2021,CUST3661,Male,48,Clothing,3,273,819,155,118,354,cash,New,1
3662,2/25/2022,CUST3662,Male,70,Clothing,5,390,1950,198,192,960,online,Returning,3
3663,4/13/2021,CUST3663,Female,54,Food,7,485,3395,265,220,1540,credit card,New,4
3664,5/24/2021,CUST3664,Female,69,Food,3,386,1158,226,160,480,online,Returning,1
3665,10/23/2021,CUST3665,Female,52,Beauty,5,37,185,29,8,40,cash,New,5
3666,1/24/2022,CUST3666,Male,39,Electronics,5,169,845,105,64,320,credit card,New,1
3667,12/30/2021,CUST3667,Male,53,Clothing,10,142,1420,77,65,650,cash,Returning,3
3668,2/1/2022,CUST3668,Male,44,Food,7,30,210,21,9,63,online,New,4
3669,8/20/2022,CUST3669,Male,48,Beauty,5,133,665,107,26,130,online,Returning,4
3670,4/3/2022,CUST3670,Female,24,Clothing,1,108,108,54,54,54,online,New,1
3671,6/16/2022,CUST3671,Male,65,Food,2,326,652,237,89,178,online,Returning,4
3672,1/24/2022,CUST3672,Female,39,Electronics,9,156,1404,125,31,279,cash,Returning,1
3673,6/1/2021,CUST3673,Male,57,Beauty,10,384,3840,285,99,990,online,Returning,3
3674,6/15/2022,CUST3674,Female,27,Clothing,5,278,1390,187,91,455,cash,New,2
3675,9/16/2021,CUST3675,Male,63,Electronics,9,117,1053,87,30,270,online,New,4
3676,1/2/2021,CUST3676,Female,50,Beauty,9,289,2601,200,89,801,cash,Returning,4
3677,11/11/2021,CUST3677,Male,60,Clothing,4,132,528,119,13,52,online,New,5
3678,1/3/2022,CUST3678,Male,51,Electronics,2,262,524,134,128,256,cash,New,2
3679,1/29/2022,CUST3679,Male,19,Electronics,7,347,2429,174,173,1211,credit card,New,2
3680,11/17/2021,CUST3680,Male,70,Beauty,4,360,1440,182,178,712,cash,New,3
3681,6/1/2021,CUST3681,Female,55,Clothing,3,285,855,214,71,213,online,Returning,1
3682,12/13/2022,CUST3682,Male,20,Food,9,448,4032,230,218,1962,credit card,Returning,4
3683,7/12/2021,CUST3683,Male,41,Clothing,7,288,2016,193,95,665,credit card,New,5
3684,7/26/2022,CUST3684,Male,60,Food,9,436,3924,385,51,459,online,Returning,3
3685,9/19/2021,CUST3685,Male,30,Food,7,178,1246,150,28,196,credit card,New,5
3686,10/16/2021,CUST3686,Female,51,Food,1,315,315,196,119,119,credit card,New,5
3687,9/26/2022,CUST3687,Male,30,Beauty,10,255,2550,138,117,1170,online,New,4
3688,11/9/2021,CUST3688,Female,37,Food,10,238,2380,125,113,1130,online,Returning,5
3689,4/4/2021,CUST3689,Female,46,Beauty,5,120,600,67,53,265,online,New,1
3690,1/9/2021,CUST3690,Male,39,Clothing,5,246,1230,138,108,540,cash,Returning,5
3691,2/25/2022,CUST3691,Male,35,Food,10,191,1910,158,33,330,cash,Returning,5
3692,10/27/2022,CUST3692,Male,52,Beauty,6,270,1620,233,37,222,online,New,1
3693,12/2/2022,CUST3693,Female,62,Clothing,1,131,131,85,46,46,online,Returning,4
3694,1/3/2022,CUST3694,Female,45,Clothing,2,469,938,290,179,358,online,Returning,1
3695,8/8/2021,CUST3695,Male,28,Food,4,179,716,156,23,92,credit card,New,2
3696,7/10/2021,CUST3696,Female,49,Clothing,8,331,2648,212,119,952,cash,New,3
3697,8/23/2021,CUST3697,Female,64,Electronics,5,311,1555,211,100,500,credit card,Returning,2
3698,3/8/2021,CUST3698,Male,61,Clothing,2,49,98,33,16,32,credit card,Returning,4
3699,4/3/2022,CUST3699,Female,67,Food,2,261,522,212,49,98,online,New,4
3700,12/21/2022,CUST3700,Female,40,Food,2,165,330,109,56,112,cash,New,3
3701,2/21/2022,CUST3701,Female,72,Food,6,42,252,35,7,42,cash,New,5
3702,2/8/2021,CUST3702,Male,56,Electronics,9,138,1242,92,46,414,online,New,2
3703,12/27/2022,CUST3703,Female,33,Clothing,6,463,2778,308,155,930,online,Returning,2
3704,5/15/2022,CUST3704,Female,74,Food,8,295,2360,251,44,352,cash,Returning,4
3705,6/28/2021,CUST3705,Female,69,Beauty,9,370,3330,292,78,702,credit card,Returning,4
3706,7/4/2022,CUST3706,Male,41,Beauty,4,454,1816,346,108,432,credit card,Returning,3
3707,6/22/2021,CUST3707,Female,17,Clothing,10,129,1290,89,40,400,online,New,3
3708,2/3/2021,CUST3708,Male,51,Electronics,5,304,1520,212,92,460,cash,Returning,5
3709,5/8/2022,CUST3709,Female,53,Clothing,4,492,1968,434,58,232,cash,Returning,3
3710,12/14/2022,CUST3710,Female,62,Food,2,119,238,92,27,54,cash,New,5
3711,3/13/2021,CUST3711,Male,19,Beauty,8,500,4000,279,221,1768,cash,Returning,2
3712,6/14/2022,CUST3712,Male,28,Clothing,6,202,1212,103,99,594,online,Returning,2
3713,9/12/2022,CUST3713,Male,55,Electronics,6,382,2292,269,113,678,credit card,Returning,4
3714,3/27/2021,CUST3714,Female,42,Clothing,2,339,678,187,152,304,credit card,New,1
3715,11/10/2021,CUST3715,Male,73,Food,7,360,2520,283,77,539,credit card,New,1
3716,8/8/2021,CUST3716,Female,60,Electronics,6,248,1488,198,50,300,cash,New,3
3717,3/24/2022,CUST3717,Female,74,Beauty,4,225,900,114,111,444,credit card,Returning,4
3718,9/3/2021,CUST3718,Male,58,Beauty,9,136,1224,98,38,342,online,New,5
3719,12/27/2022,CUST3719,Female,69,Clothing,5,82,410,71,11,55,online,Returning,4
3720,10/2/2022,CUST3720,Female,51,Clothing,6,482,2892,282,200,1200,online,New,5
3721,7/18/2022,CUST3721,Male,70,Clothing,7,455,3185,399,56,392,credit card,New,4
3722,12/23/2021,CUST3722,Male,69,Beauty,7,386,2702,327,59,413,cash,Returning,5
3723,12/5/2021,CUST3723,Female,36,Clothing,4,357,1428,270,87,348,cash,Returning,3
3724,6/24/2022,CUST3724,Male,70,Clothing,2,395,790,280,115,230,credit card,New,5
3725,12/25/2021,CUST3725,Female,47,Beauty,10,433,4330,242,191,1910,online,New,5
3726,12/6/2022,CUST3726,Male,28,Clothing,6,96,576,53,43,258,cash,New,3
3727,1/21/2022,CUST3727,Male,19,Beauty,1,345,345,238,107,107,cash,New,3
3728,1/4/2022,CUST3728,Male,50,Clothing,4,124,496,102,22,88,credit card,New,1
3729,9/19/2021,CUST3729,Female,27,Beauty,7,113,791,90,23,161,online,Returning,5
3730,11/8/2021,CUST3730,Male,22,Beauty,7,413,2891,355,58,406,cash,New,4
3731,12/8/2022,CUST3731,Male,25,Food,1,387,387,241,146,146,credit card,New,5
3732,2/11/2021,CUST3732,Male,31,Beauty,2,353,706,285,68,136,cash,Returning,3
3733,2/25/2022,CUST3733,Male,19,Clothing,10,499,4990,262,237,2370,cash,New,2
3734,9/9/2022,CUST3734,Male,28,Food,9,128,1152,77,51,459,credit card,Returning,4
3735,6/10/2022,CUST3735,Female,33,Electronics,9,274,2466,240,34,306,credit card,New,2
3736,8/26/2022,CUST3736,Female,35,Electronics,9,400,3600,284,116,1044,cash,New,3
3737,1/22/2021,CUST3737,Male,56,Electronics,3,141,423,79,62,186,credit card,New,2
3738,4/3/2021,CUST3738,Male,39,Clothing,6,285,1710,229,56,336,cash,New,5
3739,11/11/2022,CUST3739,Male,65,Clothing,5,225,1125,129,96,480,cash,New,5
3740,8/31/2021,CUST3740,Male,47,Food,8,379,3032,248,131,1048,cash,Returning,3
3741,2/1/2022,CUST3741,Male,60,Food,3,176,528,127,49,147,online,New,4
3742,9/17/2022,CUST3742,Female,76,Clothing,6,181,1086,163,18,108,online,Returning,4
3743,10/23/2022,CUST3743,Male,61,Beauty,7,282,1974,243,39,273,credit card,New,3
3744,4/27/2022,CUST3744,Female,37,Beauty,6,39,234,34,5,30,online,New,5
3745,9/27/2021,CUST3745,Female,51,Beauty,8,292,2336,256,36,288,online,Returning,1
3746,6/5/2021,CUST3746,Female,16,Clothing,3,102,306,59,43,129,online,Returning,2
3747,12/7/2021,CUST3747,Male,70,Electronics,3,448,1344,274,174,522,online,New,4
3748,9/23/2021,CUST3748,Female,62,Food,9,386,3474,290,96,864,online,New,1
3749,10/28/2021,CUST3749,Female,48,Beauty,7,437,3059,246,191,1337,online,Returning,2
3750,6/29/2021,CUST3750,Female,19,Beauty,3,137,411,93,44,132,cash,New,2
3751,8/9/2022,CUST3751,Female,30,Food,7,221,1547,130,91,637,credit card,New,3
3752,7/10/2022,CUST3752,Male,18,Electronics,6,188,1128,123,65,390,credit card,Returning,4
3753,4/6/2022,CUST3753,Female,57,Food,10,136,1360,79,57,570,online,Returning,5
3754,10/13/2022,CUST3754,Male,49,Food,1,77,77,46,31,31,online,New,4
3755,6/2/2021,CUST3755,Male,68,Clothing,6,428,2568,268,160,960,cash,Returning,5
3756,7/29/2021,CUST3756,Female,44,Clothing,5,475,2375,352,123,615,online,New,3
3757,7/18/2021,CUST3757,Male,75,Food,8,41,328,21,20,160,cash,Returning,4
3758,5/27/2021,CUST3758,Male,58,Beauty,6,105,630,69,36,216,online,Returning,5
3759,7/22/2021,CUST3759,Male,55,Beauty,9,389,3501,228,161,1449,online,Returning,2
3760,9/15/2021,CUST3760,Female,29,Beauty,8,466,3728,286,180,1440,credit card,New,4
3761,7/4/2021,CUST3761,Female,63,Electronics,8,471,3768,261,210,1680,credit card,New,3
3762,8/8/2022,CUST3762,Female,65,Food,8,173,1384,128,45,360,credit card,New,3
3763,10/9/2022,CUST3763,Male,26,Beauty,6,392,2352,231,161,966,online,New,1
3764,12/7/2021,CUST3764,Female,36,Beauty,5,130,650,95,35,175,cash,Returning,1
3765,9/3/2022,CUST3765,Male,55,Beauty,5,108,540,60,48,240,cash,New,1
3766,2/14/2021,CUST3766,Male,47,Clothing,9,336,3024,235,101,909,online,Returning,1
3767,2/3/2021,CUST3767,Male,68,Clothing,7,385,2695,233,152,1064,online,Returning,1
3768,6/27/2022,CUST3768,Male,17,Clothing,3,482,1446,295,187,561,credit card,Returning,2
3769,12/6/2021,CUST3769,Male,64,Electronics,5,218,1090,182,36,180,credit card,New,4
3770,4/26/2022,CUST3770,Female,24,Beauty,2,200,400,166,34,68,online,New,3
3771,4/28/2021,CUST3771,Male,70,Food,2,387,774,317,70,140,cash,Returning,5
3772,1/15/2022,CUST3772,Male,37,Beauty,7,240,1680,175,65,455,online,New,1
3773,6/24/2022,CUST3773,Male,32,Beauty,1,445,445,281,164,164,credit card,Returning,3
3774,1/28/2022,CUST3774,Male,40,Clothing,7,323,2261,207,116,812,cash,New,2
3775,1/8/2022,CUST3775,Female,40,Electronics,9,407,3663,366,41,369,cash,New,3
3776,4/16/2021,CUST3776,Male,29,Beauty,2,354,708,273,81,162,cash,New,5
3777,9/10/2021,CUST3777,Female,37,Electronics,8,298,2384,204,94,752,online,New,3
3778,8/23/2021,CUST3778,Female,64,Clothing,3,322,966,161,161,483,online,New,4
3779,7/18/2022,CUST3779,Male,20,Food,7,486,3402,297,189,1323,online,New,2
3780,10/10/2022,CUST3780,Female,25,Beauty,2,144,288,107,37,74,credit card,Returning,3
3781,12/28/2022,CUST3781,Female,59,Food,2,344,688,251,93,186,online,New,4
3782,5/12/2021,CUST3782,Male,38,Electronics,1,31,31,22,9,9,cash,Returning,2
3783,7/6/2022,CUST3783,Male,77,Electronics,9,307,2763,272,35,315,online,Returning,2
3784,2/9/2022,CUST3784,Female,73,Beauty,9,373,3357,336,37,333,online,New,4
3785,6/9/2021,CUST3785,Female,22,Beauty,10,198,1980,152,46,460,online,Returning,2
3786,11/15/2021,CUST3786,Male,36,Food,2,343,686,211,132,264,online,Returning,3
3787,7/12/2022,CUST3787,Female,48,Beauty,10,319,3190,177,142,1420,online,Returning,5
3788,12/27/2022,CUST3788,Female,40,Clothing,2,211,422,115,96,192,online,Returning,3
3789,1/19/2022,CUST3789,Male,31,Electronics,1,415,415,345,70,70,online,New,2
3790,2/20/2021,CUST3790,Male,80,Food,6,281,1686,211,70,420,credit card,Returning,1
3791,7/19/2021,CUST3791,Female,43,Food,5,149,745,84,65,325,online,New,5
3792,4/4/2022,CUST3792,Male,50,Beauty,1,87,87,56,31,31,online,New,2
3793,4/16/2022,CUST3793,Female,24,Food,1,421,421,374,47,47,online,Returning,1
3794,7/28/2021,CUST3794,Male,31,Food,10,297,2970,171,126,1260,cash,Returning,4
3795,2/1/2022,CUST3795,Male,45,Beauty,5,424,2120,306,118,590,online,Returning,2
3796,10/11/2022,CUST3796,Male,62,Electronics,10,418,4180,334,84,840,credit card,New,5
3797,10/25/2021,CUST3797,Male,62,Beauty,10,151,1510,93,58,580,online,Returning,5
3798,5/14/2022,CUST3798,Female,31,Electronics,8,304,2432,240,64,512,credit card,Returning,1
3799,4/20/2022,CUST3799,Male,59,Electronics,6,360,2160,232,128,768,credit card,Returning,5
3800,11/16/2022,CUST3800,Female,50,Food,8,285,2280,231,54,432,cash,Returning,2
3801,4/9/2022,CUST3801,Male,36,Beauty,4,306,1224,263,43,172,credit card,Returning,2
3802,4/5/2021,CUST3802,Female,67,Electronics,8,416,3328,370,46,368,cash,Returning,5
3803,10/28/2022,CUST3803,Male,75,Beauty,4,498,1992,431,67,268,online,New,4
3804,5/19/2022,CUST3804,Male,69,Food,6,222,1332,186,36,216,online,New,1
3805,12/15/2022,CUST3805,Male,21,Beauty,5,83,415,50,33,165,online,Returning,3
3806,11/18/2021,CUST3806,Male,74,Beauty,4,411,1644,306,105,420,online,Returning,3
3807,2/5/2022,CUST3807,Female,24,Beauty,7,180,1260,140,40,280,cash,Returning,4
3808,6/2/2021,CUST3808,Female,41,Electronics,4,406,1624,205,201,804,cash,New,2
3809,1/19/2021,CUST3809,Female,28,Beauty,10,351,3510,260,91,910,cash,New,3
3810,9/26/2022,CUST3810,Female,43,Clothing,7,49,343,43,6,42,online,New,2
3811,3/7/2021,CUST3811,Male,64,Clothing,1,298,298,160,138,138,credit card,Returning,3
3812,5/19/2021,CUST3812,Female,53,Food,9,161,1449,130,31,279,online,Returning,3
3813,10/29/2021,CUST3813,Female,54,Beauty,3,255,765,215,40,120,credit card,New,1
3814,11/24/2022,CUST3814,Male,48,Food,1,297,297,229,68,68,cash,New,3
3815,1/1/2021,CUST3815,Male,46,Electronics,9,39,351,20,19,171,cash,Returning,1
3816,2/17/2021,CUST3816,Male,48,Food,10,163,1630,125,38,380,cash,Returning,4
3817,12/11/2021,CUST3817,Male,63,Electronics,5,160,800,92,68,340,cash,New,2
3818,5/13/2021,CUST3818,Female,40,Food,5,327,1635,217,110,550,online,New,3
3819,12/26/2022,CUST3819,Male,39,Electronics,4,288,1152,163,125,500,online,New,3
3820,4/30/2022,CUST3820,Female,48,Beauty,5,500,2500,267,233,1165,credit card,Returning,1
3821,9/27/2022,CUST3821,Male,33,Clothing,3,61,183,31,30,90,credit card,New,2
3822,10/7/2022,CUST3822,Male,17,Beauty,3,415,1245,352,63,189,cash,New,5
3823,10/7/2021,CUST3823,Male,49,Beauty,7,475,3325,328,147,1029,cash,Returning,5
3824,3/15/2021,CUST3824,Male,38,Beauty,9,282,2538,240,42,378,credit card,Returning,2
3825,9/11/2022,CUST3825,Male,49,Beauty,1,457,457,243,214,214,online,Returning,5
3826,6/10/2021,CUST3826,Male,80,Food,9,431,3879,340,91,819,credit card,Returning,5
3827,4/7/2021,CUST3827,Male,52,Electronics,1,159,159,99,60,60,online,Returning,3
3828,5/4/2021,CUST3828,Male,41,Food,6,376,2256,312,64,384,credit card,Returning,1
3829,6/6/2022,CUST3829,Female,22,Electronics,3,406,1218,291,115,345,online,New,2
3830,10/19/2022,CUST3830,Male,17,Food,5,218,1090,129,89,445,credit card,New,5
3831,1/31/2021,CUST3831,Female,42,Electronics,5,465,2325,346,119,595,online,Returning,3
3832,5/4/2022,CUST3832,Male,59,Clothing,2,398,796,337,61,122,cash,New,3
3833,11/22/2022,CUST3833,Female,40,Beauty,3,96,288,69,27,81,credit card,New,2
3834,12/17/2021,CUST3834,Female,55,Food,3,229,687,171,58,174,online,New,4
3835,2/12/2022,CUST3835,Female,75,Food,9,223,2007,173,50,450,cash,Returning,2
3836,5/13/2022,CUST3836,Female,43,Food,2,350,700,294,56,112,online,Returning,4
3837,1/25/2021,CUST3837,Female,76,Food,10,102,1020,64,38,380,credit card,New,3
3838,10/19/2021,CUST3838,Male,27,Electronics,5,294,1470,230,64,320,cash,Returning,1
3839,11/1/2022,CUST3839,Female,33,Electronics,9,299,2691,162,137,1233,cash,New,2
3840,1/5/2022,CUST3840,Male,45,Food,3,194,582,137,57,171,credit card,Returning,5
3841,6/6/2022,CUST3841,Male,17,Electronics,3,430,1290,382,48,144,credit card,Returning,2
3842,1/23/2022,CUST3842,Female,66,Clothing,3,114,342,83,31,93,credit card,New,2
3843,2/11/2022,CUST3843,Male,51,Clothing,4,465,1860,390,75,300,online,New,4
3844,11/8/2022,CUST3844,Male,48,Clothing,3,117,351,86,31,93,online,Returning,2
3845,6/2/2021,CUST3845,Female,62,Clothing,3,421,1263,273,148,444,cash,New,2
3846,11/21/2022,CUST3846,Female,23,Beauty,6,455,2730,260,195,1170,cash,Returning,2
3847,5/12/2021,CUST3847,Male,28,Food,3,316,948,209,107,321,online,Returning,2
3848,11/11/2021,CUST3848,Male,79,Clothing,7,271,1897,226,45,315,cash,Returning,2
3849,4/15/2022,CUST3849,Male,67,Electronics,10,60,600,49,11,110,online,Returning,1
3850,5/31/2022,CUST3850,Female,70,Beauty,10,354,3540,195,159,1590,credit card,New,1
3851,8/17/2022,CUST3851,Female,42,Beauty,7,224,1568,163,61,427,online,New,2
3852,6/26/2022,CUST3852,Male,74,Electronics,5,313,1565,238,75,375,credit card,Returning,4
3853,12/18/2022,CUST3853,Female,20,Beauty,4,485,1940,357,128,512,cash,New,3
3854,2/18/2021,CUST3854,Male,31,Clothing,7,96,672,72,24,168,online,New,1
3855,11/18/2022,CUST3855,Female,80,Beauty,7,55,385,38,17,119,online,New,4
3856,1/4/2022,CUST3856,Male,33,Electronics,4,283,1132,227,56,224,cash,Returning,5
3857,8/2/2021,CUST3857,Female,57,Electronics,8,66,528,50,16,128,online,Returning,2
3858,2/17/2021,CUST3858,Male,52,Electronics,7,485,3395,370,115,805,credit card,New,1
3859,4/28/2022,CUST3859,Female,38,Food,2,65,130,48,17,34,cash,Returning,3
3860,8/5/2021,CUST3860,Male,73,Clothing,8,148,1184,98,50,400,credit card,Returning,5
3861,8/2/2022,CUST3861,Male,27,Beauty,4,337,1348,224,113,452,credit card,New,4
3862,4/16/2022,CUST3862,Male,21,Clothing,1,186,186,127,59,59,credit card,New,1
3863,9/23/2021,CUST3863,Female,44,Clothing,8,36,288,25,11,88,online,Returning,2
3864,7/14/2021,CUST3864,Female,70,Beauty,8,309,2472,165,144,1152,cash,Returning,4
3865,3/26/2022,CUST3865,Male,21,Electronics,5,467,2335,416,51,255,cash,Returning,2
3866,1/17/2022,CUST3866,Male,48,Food,5,407,2035,303,104,520,online,Returning,3
3867,4/17/2022,CUST3867,Female,49,Clothing,4,97,388,64,33,132,credit card,New,5
3868,9/30/2022,CUST3868,Male,64,Food,2,168,336,115,53,106,online,Returning,5
3869,10/15/2022,CUST3869,Female,71,Clothing,5,321,1605,186,135,675,online,New,1
3870,1/27/2022,CUST3870,Male,74,Beauty,1,373,373,230,143,143,online,Returning,4
3871,12/12/2021,CUST3871,Male,55,Clothing,3,75,225,52,23,69,online,New,2
3872,5/10/2022,CUST3872,Male,39,Food,1,484,484,386,98,98,credit card,Returning,4
3873,5/10/2021,CUST3873,Female,19,Clothing,2,257,514,223,34,68,credit card,New,2
3874,2/6/2022,CUST3874,Female,57,Clothing,1,179,179,109,70,70,credit card,Returning,5
3875,8/13/2021,CUST3875,Male,55,Food,3,463,1389,251,212,636,credit card,Returning,4
3876,12/3/2021,CUST3876,Male,72,Electronics,3,296,888,188,108,324,credit card,Returning,1
3877,4/27/2021,CUST3877,Male,21,Clothing,3,90,270,55,35,105,credit card,Returning,1
3878,7/24/2021,CUST3878,Female,45,Clothing,6,199,1194,171,28,168,online,New,3
3879,8/10/2022,CUST3879,Male,65,Clothing,9,118,1062,80,38,342,online,New,4
3880,1/13/2022,CUST3880,Female,32,Food,8,268,2144,150,118,944,online,New,1
3881,5/15/2022,CUST3881,Male,33,Clothing,6,455,2730,347,108,648,credit card,Returning,2
3882,6/2/2022,CUST3882,Male,58,Electronics,4,261,1044,192,69,276,online,Returning,5
3883,2/17/2022,CUST3883,Female,67,Electronics,7,378,2646,236,142,994,credit card,New,2
3884,7/15/2021,CUST3884,Female,77,Clothing,2,288,576,249,39,78,credit card,New,5
3885,10/2/2022,CUST3885,Female,77,Electronics,7,273,1911,182,91,637,credit card,Returning,4
3886,1/5/2021,CUST3886,Female,62,Clothing,10,46,460,33,13,130,cash,New,4
3887,12/22/2022,CUST3887,Male,67,Electronics,4,184,736,135,49,196,online,New,4
3888,4/7/2021,CUST3888,Male,50,Food,1,167,167,84,83,83,credit card,New,3
3889,12/16/2021,CUST3889,Female,79,Clothing,2,427,854,306,121,242,credit card,New,1
3890,12/25/2022,CUST3890,Female,16,Beauty,7,135,945,90,45,315,credit card,Returning,1
3891,12/17/2022,CUST3891,Male,65,Beauty,10,366,3660,186,180,1800,online,New,1
3892,11/29/2022,CUST3892,Female,33,Clothing,10,151,1510,114,37,370,cash,Returning,1
3893,5/24/2022,CUST3893,Female,74,Food,3,225,675,190,35,105,cash,New,5
3894,11/26/2021,CUST3894,Female,37,Clothing,6,78,468,61,17,102,credit card,Returning,4
3895,1/14/2022,CUST3895,Female,71,Food,1,46,46,38,8,8,credit card,New,3
3896,10/9/2022,CUST3896,Male,46,Food,7,247,1729,151,96,672,cash,Returning,2
3897,3/13/2022,CUST3897,Male,33,Electronics,9,285,2565,252,33,297,online,Returning,3
3898,12/26/2021,CUST3898,Male,52,Beauty,4,394,1576,225,169,676,cash,New,5
3899,5/19/2021,CUST3899,Female,62,Electronics,3,144,432,115,29,87,credit card,New,4
3900,11/29/2022,CUST3900,Female,52,Clothing,6,450,2700,251,199,1194,cash,New,5
3901,1/6/2021,CUST3901,Male,40,Clothing,7,94,658,79,15,105,online,Returning,4
3902,4/5/2022,CUST3902,Male,22,Beauty,5,423,2115,304,119,595,credit card,Returning,2
3903,9/22/2022,CUST3903,Female,19,Electronics,10,83,830,65,18,180,credit card,New,4
