Transaction_id,Date,customer_id,Gender,Age,product_category,Quantity,price _per _unit,total_amount,cost_per_unit,profit_per_unit,profit,payment,customer_type,customer_satisfication
1548,1/24/2024,CUST1548,Female,68,Clothing,2,281,562,156,125,250,cash,New,2
1549,12/6/2024,CUST1549,Male,44,Clothing,5,446,2230,299,147,735,online,New,3
1550,12/8/2024,CUST1550,Female,67,Electronics,9,233,2097,164,69,621,online,New,5
1551,5/10/2024,CUST1551,Male,77,Electronics,10,265,2650,229,36,360,online,Returning,3
1552,2/24/2024,CUST1552,Male,64,Electronics,6,311,1866,185,126,756,cash,Returning,3
1553,11/10/2024,CUST1553,Male,82,Clothing,8,418,3344,290,128,1024,credit card,Returning,2
1554,9/2/2024,CUST1554,Male,76,Electronics,3,362,1086,213,149,447,cash,Returning,2
1555,2/4/2024,CUST1555,Male,62,Clothing,3,368,1104,257,111,333,cash,New,1
1556,8/21/2024,CUST1556,Male,20,Clothing,5,401,2005,346,55,275,online,New,5
1557,5/25/2024,CUST1557,Female,86,Electronics,9,88,792,58,30,270,credit card,New,4
1558,11/25/2024,CUST1558,Female,29,Electronics,4,453,1812,238,215,860,credit card,New,3
1559,8/19/2024,CUST1559,Female,21,Electronics,8,418,3344,348,70,560,credit card,Returning,1
1560,8/16/2024,CUST1560,Female,59,Clothing,8,40,320,21,19,152,online,New,2
1561,5/26/2024,CUST1561,Male,71,Clothing,8,100,800,61,39,312,cash,Returning,1
1562,4/7/2024,CUST1562,Female,31,Electronics,6,159,954,140,19,114,cash,New,5
1563,8/25/2024,CUST1563,Male,27,Food,3,104,312,94,10,30,credit card,Returning,3
1564,11/8/2024,CUST1564,Female,80,Electronics,10,67,670,54,13,130,cash,New,2
1565,9/1/2024,CUST1565,Male,79,Food,5,197,985,161,36,180,credit card,New,2
1566,8/9/2024,CUST1566,Male,45,Clothing,5,199,995,154,45,225,credit card,Returning,3
1567,4/11/2024,CUST1567,Female,28,Clothing,8,114,912,81,33,264,online,Returning,4
1568,12/18/2024,CUST1568,Female,60,Electronics,5,274,1370,169,105,525,credit card,Returning,2
1569,8/3/2024,CUST1569,Male,73,Clothing,6,190,1140,130,60,360,cash,Returning,4
1570,1/25/2024,CUST1570,Male,34,Clothing,6,288,1728,192,96,576,credit card,New,5
1571,11/28/2024,CUST1571,Male,53,Clothing,4,105,420,77,28,112,credit card,New,5
1572,6/15/2024,CUST1572,Male,81,Clothing,3,120,360,102,18,54,cash,New,5
1573,10/22/2024,CUST1573,Male,82,Clothing,8,167,1336,112,55,440,credit card,Returning,4
1574,2/20/2024,CUST1574,Female,66,Food,1,157,157,96,61,61,online,New,1
1575,11/18/2024,CUST1575,Female,70,Electronics,10,192,1920,100,92,920,credit card,Returning,1
1576,12/7/2024,CUST1576,Male,42,Clothing,6,101,606,60,41,246,online,New,2
1577,1/31/2024,CUST1577,Female,24,Clothing,7,305,2135,225,80,560,online,Returning,5
1578,7/28/2024,CUST1578,Male,64,Food,5,384,1920,267,117,585,online,New,4
1579,2/19/2024,CUST1579,Female,33,Electronics,8,379,3032,257,122,976,online,New,2
1580,5/18/2024,CUST1580,Female,54,Clothing,1,71,71,45,26,26,online,Returning,1
1581,10/25/2024,CUST1581,Female,60,Clothing,8,304,2432,167,137,1096,cash,Returning,1
1582,7/29/2024,CUST1582,Female,29,Food,3,127,381,98,29,87,online,Returning,5
1583,6/14/2024,CUST1583,Female,47,Clothing,9,40,360,22,18,162,cash,Returning,5
1584,3/9/2024,CUST1584,Male,57,Clothing,7,183,1281,134,49,343,cash,Returning,1
1585,8/14/2024,CUST1585,Male,83,Electronics,10,352,3520,248,104,1040,credit card,Returning,2
1586,11/6/2024,CUST1586,Male,60,Clothing,2,55,110,46,9,18,cash,New,5
1587,12/3/2024,CUST1587,Female,44,Electronics,1,235,235,154,81,81,cash,Returning,1
1588,5/23/2024,CUST1588,Female,87,Food,7,228,1596,165,63,441,credit card,New,5
1589,1/31/2024,CUST1589,Male,83,Electronics,8,475,3800,380,95,760,online,Returning,5
1590,4/13/2024,CUST1590,Male,32,Electronics,6,291,1746,187,104,624,credit card,Returning,5
1591,10/8/2024,CUST1591,Male,34,Clothing,4,370,1480,332,38,152,cash,Returning,4
1592,11/21/2024,CUST1592,Female,44,Food,4,467,1868,395,72,288,cash,New,1
1593,12/13/2024,CUST1593,Female,66,Clothing,5,411,2055,238,173,865,online,New,3
1594,8/5/2024,CUST1594,Male,52,Food,9,227,2043,163,64,576,credit card,New,1
1595,6/26/2024,CUST1595,Female,73,Food,4,271,1084,179,92,368,cash,Returning,1
1596,5/1/2024,CUST1596,Female,36,Clothing,8,241,1928,144,97,776,cash,New,3
1597,7/11/2024,CUST1597,Female,43,Electronics,2,268,536,215,53,106,cash,Returning,5
1598,10/29/2024,CUST1598,Female,63,Clothing,9,141,1269,82,59,531,online,Returning,4
1599,3/12/2024,CUST1599,Male,24,Clothing,3,91,273,70,21,63,cash,New,4
1600,11/7/2024,CUST1600,Male,43,Clothing,10,164,1640,135,29,290,online,New,3
1601,9/11/2024,CUST1601,Female,22,Clothing,6,392,2352,263,129,774,cash,New,4
1602,3/10/2024,CUST1602,Female,42,Electronics,9,81,729,59,22,198,cash,New,1
1603,10/23/2024,CUST1603,Male,83,Food,2,460,920,341,119,238,cash,New,2
1604,9/7/2024,CUST1604,Female,65,Clothing,4,488,1952,349,139,556,online,New,5
1605,8/7/2024,CUST1605,Male,81,Food,1,461,461,243,218,218,cash,Returning,3
1606,11/11/2024,CUST1606,Female,55,Food,4,230,920,167,63,252,online,Returning,2
1607,8/31/2024,CUST1607,Female,24,Clothing,1,345,345,275,70,70,credit card,Returning,1
1608,7/16/2024,CUST1608,Male,83,Clothing,7,377,2639,329,48,336,cash,Returning,1
1609,9/5/2024,CUST1609,Male,22,Food,6,497,2982,431,66,396,online,New,3
1610,4/27/2024,CUST1610,Female,68,Clothing,3,284,852,181,103,309,online,New,3
1611,3/19/2024,CUST1611,Male,42,Clothing,5,240,1200,130,110,550,cash,Returning,3
1612,2/15/2024,CUST1612,Female,37,Clothing,9,158,1422,108,50,450,credit card,New,1
1613,5/14/2024,CUST1613,Female,70,Food,7,309,2163,233,76,532,online,Returning,4
1614,11/29/2024,CUST1614,Female,35,Clothing,1,89,89,73,16,16,credit card,New,5
1615,8/16/2024,CUST1615,Male,54,Food,5,489,2445,302,187,935,cash,New,1
1616,8/22/2024,CUST1616,Male,65,Food,10,127,1270,88,39,390,online,Returning,1
1617,5/17/2024,CUST1617,Female,30,Food,8,116,928,81,35,280,credit card,New,4
1618,9/22/2024,CUST1618,Male,90,Clothing,3,165,495,145,20,60,online,Returning,3
1619,3/24/2024,CUST1619,Male,49,Electronics,10,425,4250,341,84,840,online,New,2
1620,12/11/2024,CUST1620,Female,75,Food,10,65,650,42,23,230,online,New,1
1621,2/13/2024,CUST1621,Male,51,Electronics,6,302,1812,177,125,750,credit card,Returning,4
1622,5/31/2024,CUST1622,Male,71,Electronics,5,43,215,28,15,75,credit card,New,3
1623,12/19/2024,CUST1623,Male,72,Clothing,7,201,1407,169,32,224,credit card,New,3
1624,2/19/2024,CUST1624,Male,43,Electronics,9,174,1566,89,85,765,online,Returning,5
1625,8/20/2024,CUST1625,Female,78,Clothing,9,434,3906,242,192,1728,credit card,New,3
1626,7/29/2024,CUST1626,Female,57,Food,4,500,2000,253,247,988,cash,Returning,2
1627,1/11/2024,CUST1627,Male,61,Electronics,3,359,1077,196,163,489,online,New,1
1628,6/26/2024,CUST1628,Female,43,Clothing,6,316,1896,185,131,786,credit card,New,1
1629,12/20/2024,CUST1629,Male,56,Food,3,157,471,140,17,51,online,New,2
1630,2/15/2024,CUST1630,Female,54,Clothing,3,262,786,235,27,81,cash,Returning,5
1631,3/27/2024,CUST1631,Female,89,Clothing,6,182,1092,161,21,126,credit card,New,3
1632,11/23/2024,CUST1632,Female,39,Clothing,10,420,4200,354,66,660,credit card,New,1
1633,10/11/2024,CUST1633,Female,37,Clothing,5,499,2495,265,234,1170,credit card,New,3
1634,3/10/2024,CUST1634,Female,48,Electronics,2,388,776,298,90,180,online,New,3
1635,6/24/2024,CUST1635,Male,30,Food,8,476,3808,255,221,1768,online,Returning,1
1636,8/30/2024,CUST1636,Male,89,Clothing,3,58,174,40,18,54,online,New,4
1637,1/18/2024,CUST1637,Male,24,Clothing,2,477,954,255,222,444,credit card,New,4
1638,9/9/2024,CUST1638,Male,28,Clothing,6,59,354,31,28,168,online,Returning,2
1639,1/19/2024,CUST1639,Female,78,Clothing,6,344,2064,224,120,720,cash,Returning,5
1640,5/26/2024,CUST1640,Male,58,Clothing,9,362,3258,229,133,1197,credit card,New,3
1641,6/3/2024,CUST1641,Female,56,Clothing,5,201,1005,132,69,345,online,New,4
1642,10/23/2024,CUST1642,Male,32,Electronics,1,450,450,281,169,169,cash,New,1
1643,6/8/2024,CUST1643,Male,42,Clothing,2,421,842,337,84,168,credit card,New,2
1644,5/29/2024,CUST1644,Female,62,Clothing,10,397,3970,250,147,1470,cash,New,3
1645,8/11/2024,CUST1645,Male,48,Clothing,2,385,770,232,153,306,cash,Returning,5
1646,4/20/2024,CUST1646,Male,79,Electronics,3,327,981,237,90,270,cash,New,2
1647,7/30/2024,CUST1647,Female,48,Clothing,1,477,477,392,85,85,cash,Returning,2
1648,8/31/2024,CUST1648,Female,84,Clothing,7,385,2695,254,131,917,cash,New,1
1649,1/13/2024,CUST1649,Male,25,Clothing,7,415,2905,291,124,868,credit card,New,3
1650,4/20/2024,CUST1650,Female,26,Food,10,200,2000,102,98,980,online,Returning,4
1651,3/30/2024,CUST1651,Female,63,Food,7,71,497,56,15,105,online,Returning,2
1652,4/2/2024,CUST1652,Female,39,Food,7,227,1589,139,88,616,credit card,Returning,4
1653,10/10/2024,CUST1653,Male,48,Electronics,4,278,1112,146,132,528,credit card,Returning,3
1654,9/13/2024,CUST1654,Male,38,Electronics,1,297,297,267,30,30,online,New,5
1655,8/22/2024,CUST1655,Female,70,Clothing,4,450,1800,236,214,856,online,Returning,1
1656,10/13/2024,CUST1656,Male,24,Clothing,2,321,642,216,105,210,online,Returning,1
1657,12/14/2024,CUST1657,Female,75,Food,10,282,2820,160,122,1220,credit card,New,5
1658,7/24/2024,CUST1658,Male,30,Clothing,3,140,420,122,18,54,online,Returning,5
1659,6/1/2024,CUST1659,Male,53,Electronics,6,229,1374,191,38,228,cash,Returning,1
1660,3/16/2024,CUST1660,Female,77,Clothing,8,35,280,30,5,40,online,New,3
1661,7/23/2024,CUST1661,Female,31,Food,7,30,210,22,8,56,online,New,5
1662,8/31/2024,CUST1662,Male,79,Clothing,4,296,1184,169,127,508,cash,New,5
1663,8/22/2024,CUST1663,Male,70,Food,4,53,212,37,16,64,credit card,New,1
1664,11/4/2024,CUST1664,Male,44,Clothing,4,101,404,70,31,124,credit card,New,5
1665,7/24/2024,CUST1665,Female,78,Clothing,1,154,154,91,63,63,cash,New,3
1666,7/1/2024,CUST1666,Female,60,Electronics,3,375,1125,260,115,345,cash,New,1
1667,5/8/2024,CUST1667,Female,86,Electronics,4,144,576,101,43,172,online,Returning,3
1668,2/23/2024,CUST1668,Female,66,Electronics,6,282,1692,237,45,270,credit card,New,4
1669,4/14/2024,CUST1669,Female,85,Clothing,4,362,1448,276,86,344,credit card,New,5
1670,12/18/2024,CUST1670,Male,45,Clothing,6,259,1554,202,57,342,credit card,Returning,1
1671,5/19/2024,CUST1671,Male,36,Electronics,6,99,594,77,22,132,cash,New,4
1672,3/5/2024,CUST1672,Female,64,Food,5,292,1460,232,60,300,online,Returning,2
1673,7/21/2024,CUST1673,Male,48,Food,8,165,1320,134,31,248,online,New,4
1674,12/26/2024,CUST1674,Male,22,Electronics,10,264,2640,142,122,1220,cash,Returning,2
1675,2/24/2024,CUST1675,Male,64,Clothing,3,34,102,18,16,48,credit card,New,3
1676,8/11/2024,CUST1676,Male,62,Clothing,8,192,1536,168,24,192,cash,New,4
1677,5/1/2024,CUST1677,Female,89,Clothing,8,382,3056,329,53,424,online,Returning,2
1678,1/4/2024,CUST1678,Female,45,Clothing,4,275,1100,139,136,544,online,Returning,3
1679,3/31/2024,CUST1679,Female,46,Clothing,7,185,1295,158,27,189,online,Returning,1
1680,1/25/2024,CUST1680,Female,81,Food,9,203,1827,123,80,720,cash,Returning,5
1681,9/5/2024,CUST1681,Male,39,Clothing,3,344,1032,275,69,207,cash,New,4
1682,3/22/2024,CUST1682,Female,83,Electronics,6,293,1758,250,43,258,credit card,Returning,5
1683,10/17/2024,CUST1683,Female,23,Food,2,435,870,236,199,398,credit card,New,4
1684,6/19/2024,CUST1684,Male,75,Clothing,3,221,663,146,75,225,credit card,New,5
1685,2/22/2024,CUST1685,Male,32,Clothing,4,152,608,132,20,80,online,Returning,3
1686,6/26/2024,CUST1686,Male,69,Electronics,9,38,342,24,14,126,online,Returning,4
1687,12/3/2024,CUST1687,Male,81,Food,5,211,1055,115,96,480,cash,New,4
1688,4/4/2024,CUST1688,Male,58,Electronics,9,457,4113,407,50,450,credit card,New,3
1689,6/17/2024,CUST1689,Female,53,Clothing,4,197,788,140,57,228,cash,Returning,5
1690,6/2/2024,CUST1690,Male,34,Electronics,5,192,960,155,37,185,cash,New,5
1691,12/22/2024,CUST1691,Male,57,Clothing,1,258,258,203,55,55,cash,Returning,2
1692,12/1/2024,CUST1692,Male,76,Clothing,9,393,3537,312,81,729,cash,New,3
1693,8/16/2024,CUST1693,Female,90,Electronics,6,104,624,58,46,276,online,New,5
1694,5/26/2024,CUST1694,Male,51,Electronics,8,169,1352,149,20,160,credit card,Returning,2
1695,10/9/2024,CUST1695,Male,53,Food,1,320,320,284,36,36,online,New,3
1696,9/28/2024,CUST1696,Female,59,Clothing,9,211,1899,176,35,315,online,Returning,4
1697,7/5/2024,CUST1697,Female,79,Clothing,9,363,3267,306,57,513,credit card,Returning,5
1698,10/17/2024,CUST1698,Male,80,Clothing,10,270,2700,217,53,530,online,Returning,5
1699,10/8/2024,CUST1699,Male,79,Electronics,2,91,182,78,13,26,credit card,New,1
1700,10/16/2024,CUST1700,Female,86,Food,5,48,240,26,22,110,cash,New,2
1701,6/1/2024,CUST1701,Male,64,Clothing,7,352,2464,290,62,434,credit card,Returning,3
1702,10/26/2024,CUST1702,Male,87,Food,8,172,1376,139,33,264,online,Returning,5
1703,5/12/2024,CUST1703,Male,50,Food,7,200,1400,134,66,462,cash,New,3
1704,4/25/2024,CUST1704,Female,60,Electronics,10,410,4100,287,123,1230,credit card,Returning,2
1705,11/20/2024,CUST1705,Male,29,Clothing,7,290,2030,220,70,490,credit card,Returning,5
1706,11/12/2024,CUST1706,Female,81,Food,4,373,1492,188,185,740,cash,Returning,3
1707,9/23/2024,CUST1707,Female,80,Electronics,7,419,2933,339,80,560,credit card,Returning,1
1708,12/23/2024,CUST1708,Male,43,Clothing,6,358,2148,308,50,300,cash,Returning,5
1709,7/27/2024,CUST1709,Female,25,Electronics,4,214,856,169,45,180,cash,Returning,5
1710,10/18/2024,CUST1710,Female,70,Clothing,10,59,590,48,11,110,online,Returning,4
1711,6/10/2024,CUST1711,Female,31,Clothing,5,160,800,134,26,130,cash,New,1
1712,8/17/2024,CUST1712,Female,81,Food,6,378,2268,192,186,1116,cash,Returning,1
1713,1/18/2024,CUST1713,Female,41,Electronics,7,118,826,94,24,168,credit card,Returning,1
1714,4/11/2024,CUST1714,Female,23,Clothing,10,436,4360,221,215,2150,online,Returning,1
1715,1/29/2024,CUST1715,Female,85,Clothing,1,232,232,185,47,47,credit card,Returning,5
1716,2/15/2024,CUST1716,Female,48,Clothing,5,305,1525,195,110,550,credit card,New,3
1717,1/20/2024,CUST1717,Female,89,Clothing,6,261,1566,195,66,396,credit card,New,5
1718,1/22/2024,CUST1718,Male,70,Clothing,6,255,1530,181,74,444,credit card,New,1
1719,8/10/2024,CUST1719,Male,63,Clothing,4,230,920,133,97,388,online,Returning,4
1720,6/23/2024,CUST1720,Female,54,Food,6,270,1620,237,33,198,online,Returning,3
1721,8/25/2024,CUST1721,Female,48,Food,1,335,335,227,108,108,online,New,1
1722,7/14/2024,CUST1722,Male,47,Electronics,1,280,280,159,121,121,credit card,New,3
1723,3/4/2024,CUST1723,Female,81,Clothing,5,273,1365,159,114,570,credit card,New,3
1724,12/7/2024,CUST1724,Male,62,Clothing,9,455,4095,360,95,855,credit card,Returning,3
1725,5/21/2024,CUST1725,Female,33,Food,6,124,744,74,50,300,online,New,2
1726,8/19/2024,CUST1726,Female,66,Clothing,5,306,1530,221,85,425,online,Returning,1
1727,12/8/2024,CUST1727,Female,57,Clothing,5,258,1290,171,87,435,credit card,New,3
1728,9/13/2024,CUST1728,Female,30,Clothing,6,289,1734,251,38,228,cash,New,2
1729,6/3/2024,CUST1729,Male,26,Clothing,9,283,2547,250,33,297,online,New,1
1730,6/29/2024,CUST1730,Female,69,Electronics,2,467,934,366,101,202,credit card,New,2
1731,8/13/2024,CUST1731,Female,76,Clothing,7,181,1267,103,78,546,online,New,3
1732,5/20/2024,CUST1732,Male,27,Clothing,6,495,2970,301,194,1164,online,Returning,4
1733,8/7/2024,CUST1733,Female,52,Food,9,240,2160,185,55,495,cash,Returning,3
1734,9/18/2024,CUST1734,Female,33,Food,5,342,1710,233,109,545,credit card,Returning,2
1735,9/6/2024,CUST1735,Female,49,Clothing,10,81,810,48,33,330,online,New,5
1736,1/14/2024,CUST1736,Male,42,Clothing,6,298,1788,160,138,828,online,Returning,5
1737,5/8/2024,CUST1737,Female,31,Clothing,9,292,2628,178,114,1026,credit card,New,3
1738,6/2/2024,CUST1738,Male,50,Electronics,5,70,350,36,34,170,credit card,New,4
1739,2/14/2024,CUST1739,Female,77,Clothing,7,456,3192,257,199,1393,online,New,2
1740,12/19/2024,CUST1740,Female,75,Clothing,1,259,259,157,102,102,online,New,2
1741,2/6/2024,CUST1741,Female,66,Electronics,4,181,724,146,35,140,online,Returning,1
1742,3/4/2024,CUST1742,Female,60,Clothing,1,346,346,277,69,69,credit card,New,1
1743,6/18/2024,CUST1743,Female,33,Food,1,85,85,47,38,38,online,Returning,5
1744,7/11/2024,CUST1744,Male,43,Food,5,250,1250,221,29,145,cash,Returning,1
1745,4/17/2024,CUST1745,Male,44,Clothing,6,367,2202,272,95,570,online,Returning,3
1746,5/18/2024,CUST1746,Male,45,Clothing,7,88,616,67,21,147,online,New,5
1747,1/13/2024,CUST1747,Female,36,Food,10,231,2310,184,47,470,cash,New,1
1748,3/2/2024,CUST1748,Male,22,Food,9,89,801,72,17,153,online,Returning,1
1749,2/23/2024,CUST1749,Female,54,Food,10,500,5000,385,115,1150,credit card,Returning,2
1750,1/23/2024,CUST1750,Female,64,Electronics,4,407,1628,255,152,608,credit card,New,4
1751,8/14/2024,CUST1751,Male,65,Clothing,4,179,716,108,71,284,credit card,Returning,5
1752,2/27/2024,CUST1752,Female,76,Clothing,7,421,2947,357,64,448,credit card,New,5
1753,3/14/2024,CUST1753,Male,41,Food,6,411,2466,275,136,816,credit card,Returning,3
1754,8/24/2024,CUST1754,Female,84,Electronics,4,308,1232,216,92,368,credit card,Returning,2
1755,12/7/2024,CUST1755,Male,23,Electronics,7,424,2968,336,88,616,cash,Returning,3
1756,5/9/2024,CUST1756,Female,28,Clothing,5,204,1020,135,69,345,cash,Returning,5
1757,3/24/2024,CUST1757,Female,63,Clothing,10,492,4920,398,94,940,cash,Returning,1
1758,11/13/2024,CUST1758,Male,27,Food,2,428,856,301,127,254,credit card,New,2
1759,7/6/2024,CUST1759,Female,48,Electronics,5,205,1025,131,74,370,credit card,New,5
1760,11/30/2024,CUST1760,Female,26,Clothing,2,272,544,223,49,98,credit card,Returning,5
1761,4/1/2024,CUST1761,Female,56,Clothing,1,33,33,22,11,11,credit card,Returning,5
1762,11/2/2024,CUST1762,Female,64,Electronics,9,51,459,46,5,45,credit card,New,5
1763,3/7/2024,CUST1763,Male,83,Clothing,6,362,2172,208,154,924,online,Returning,2
1764,7/4/2024,CUST1764,Female,34,Electronics,9,313,2817,245,68,612,cash,New,3
1765,7/15/2024,CUST1765,Male,81,Electronics,5,172,860,142,30,150,credit card,New,3
1766,2/2/2024,CUST1766,Male,72,Food,4,427,1708,253,174,696,online,Returning,2
1767,4/2/2024,CUST1767,Male,85,Clothing,3,461,1383,297,164,492,cash,Returning,3
1768,2/10/2024,CUST1768,Female,68,Food,3,52,156,29,23,69,cash,Returning,5
1769,11/7/2024,CUST1769,Male,69,Electronics,7,191,1337,158,33,231,credit card,New,1
1770,11/29/2024,CUST1770,Female,76,Food,6,241,1446,140,101,606,online,New,5
1771,10/30/2024,CUST1771,Male,33,Food,10,456,4560,341,115,1150,online,New,5
1772,6/15/2024,CUST1772,Female,83,Clothing,4,484,1936,282,202,808,online,New,4
1773,7/27/2024,CUST1773,Male,86,Food,10,77,770,61,16,160,credit card,New,2
1774,8/4/2024,CUST1774,Female,53,Clothing,2,135,270,91,44,88,credit card,Returning,3
1775,8/13/2024,CUST1775,Male,59,Food,6,275,1650,146,129,774,cash,New,1
1776,9/5/2024,CUST1776,Female,43,Electronics,3,350,1050,298,52,156,online,New,3
1777,6/20/2024,CUST1777,Male,72,Clothing,2,186,372,95,91,182,credit card,New,3
1778,6/8/2024,CUST1778,Male,26,Clothing,2,429,858,270,159,318,cash,Returning,3
1779,1/23/2024,CUST1779,Female,38,Food,5,390,1950,205,185,925,online,New,2
1780,7/31/2024,CUST1780,Male,29,Clothing,5,226,1130,133,93,465,cash,New,2
1781,11/21/2024,CUST1781,Female,54,Clothing,10,269,2690,135,134,1340,credit card,New,1
1782,11/25/2024,CUST1782,Female,23,Clothing,2,421,842,247,174,348,online,Returning,5
1783,4/29/2024,CUST1783,Male,24,Clothing,6,40,240,32,8,48,online,Returning,5
1784,8/1/2024,CUST1784,Male,83,Clothing,3,33,99,17,16,48,online,Returning,4
1785,6/1/2024,CUST1785,Male,20,Clothing,3,436,1308,253,183,549,online,Returning,4
1786,5/2/2024,CUST1786,Male,68,Clothing,1,143,143,82,61,61,online,Returning,1
1787,2/21/2024,CUST1787,Female,22,Food,7,173,1211,105,68,476,online,Returning,1
1788,1/7/2024,CUST1788,Male,44,Clothing,9,469,4221,348,121,1089,cash,Returning,5
1789,4/2/2024,CUST1789,Male,28,Food,7,333,2331,298,35,245,cash,New,2
1790,6/13/2024,CUST1790,Female,55,Clothing,3,316,948,282,34,102,online,New,5
1791,6/28/2024,CUST1791,Male,29,Food,1,66,66,56,10,10,online,Returning,2
1792,10/1/2024,CUST1792,Female,70,Electronics,10,45,450,28,17,170,online,Returning,3
1793,7/4/2024,CUST1793,Female,83,Food,10,441,4410,232,209,2090,online,Returning,5
1794,4/6/2024,CUST1794,Female,46,Food,5,409,2045,312,97,485,online,Returning,3
1795,6/16/2024,CUST1795,Female,54,Electronics,6,235,1410,156,79,474,online,New,1
1796,6/19/2024,CUST1796,Female,30,Food,9,94,846,68,26,234,cash,Returning,1
1797,11/30/2024,CUST1797,Male,62,Food,6,33,198,24,9,54,cash,Returning,3
1798,10/1/2024,CUST1798,Male,24,Electronics,1,269,269,168,101,101,online,Returning,5
1799,7/19/2024,CUST1799,Female,31,Clothing,7,188,1316,113,75,525,online,New,4
1800,10/1/2024,CUST1800,Female,24,Electronics,6,161,966,95,66,396,online,New,1
1801,6/18/2024,CUST1801,Female,84,Clothing,4,333,1332,170,163,652,cash,New,5
1802,4/18/2024,CUST1802,Male,77,Food,2,282,564,248,34,68,cash,New,4
1803,4/5/2024,CUST1803,Male,67,Electronics,2,390,780,321,69,138,credit card,New,1
1804,1/24/2024,CUST1804,Male,72,Electronics,10,100,1000,69,31,310,cash,Returning,1
1805,7/8/2024,CUST1805,Female,68,Clothing,9,428,3852,218,210,1890,cash,Returning,3
1806,11/9/2024,CUST1806,Male,21,Electronics,5,363,1815,278,85,425,credit card,Returning,1
1807,3/13/2024,CUST1807,Male,22,Food,2,284,568,212,72,144,credit card,New,1
1808,1/13/2024,CUST1808,Female,30,Clothing,5,379,1895,286,93,465,online,New,4
1809,2/21/2024,CUST1809,Female,32,Clothing,3,296,888,181,115,345,online,Returning,2
1810,12/5/2024,CUST1810,Male,58,Food,5,62,310,41,21,105,cash,New,4
1811,6/24/2024,CUST1811,Male,89,Electronics,3,424,1272,349,75,225,cash,New,3
1812,2/29/2024,CUST1812,Female,55,Electronics,6,217,1302,183,34,204,online,Returning,5
1813,12/13/2024,CUST1813,Male,21,Electronics,9,322,2898,234,88,792,credit card,New,5
1814,2/14/2024,CUST1814,Male,21,Food,1,99,99,70,29,29,credit card,Returning,1
1815,10/3/2024,CUST1815,Female,60,Clothing,3,498,1494,276,222,666,cash,Returning,4
1816,5/18/2024,CUST1816,Female,68,Food,5,80,400,57,23,115,online,New,2
1817,4/6/2024,CUST1817,Female,41,Electronics,6,250,1500,131,119,714,cash,Returning,1
1818,5/11/2024,CUST1818,Male,79,Electronics,2,230,460,150,80,160,credit card,Returning,5
1819,9/8/2024,CUST1819,Male,37,Clothing,6,162,972,142,20,120,credit card,Returning,3
1820,10/19/2024,CUST1820,Male,41,Clothing,3,298,894,166,132,396,credit card,Returning,5
1821,3/14/2024,CUST1821,Male,84,Clothing,8,166,1328,108,58,464,cash,New,1
1822,10/10/2024,CUST1822,Female,75,Food,2,338,676,240,98,196,credit card,New,3
1823,3/1/2024,CUST1823,Male,59,Electronics,1,155,155,133,22,22,credit card,New,2
1824,10/26/2024,CUST1824,Male,32,Clothing,1,39,39,34,5,5,credit card,New,5
1825,3/7/2024,CUST1825,Male,27,Clothing,9,160,1440,80,80,720,credit card,New,3
1826,4/12/2024,CUST1826,Male,36,Clothing,2,172,344,100,72,144,credit card,New,3
1827,10/18/2024,CUST1827,Female,62,Clothing,3,267,801,181,86,258,cash,New,1
1828,3/7/2024,CUST1828,Male,55,Clothing,9,441,3969,378,63,567,cash,New,5
1829,5/3/2024,CUST1829,Female,87,Food,5,58,290,41,17,85,cash,New,4
1830,6/13/2024,CUST1830,Female,61,Clothing,1,308,308,246,62,62,online,Returning,2
1831,4/27/2024,CUST1831,Male,67,Food,8,221,1768,137,84,672,credit card,Returning,2
1832,8/13/2024,CUST1832,Female,60,Food,1,93,93,62,31,31,online,Returning,4
1833,2/13/2024,CUST1833,Female,75,Electronics,4,54,216,35,19,76,credit card,Returning,1
1834,10/26/2024,CUST1834,Male,72,Food,3,137,411,69,68,204,credit card,New,4
1835,9/6/2024,CUST1835,Male,21,Clothing,6,474,2844,392,82,492,online,New,3
1836,1/22/2024,CUST1836,Male,79,Electronics,9,369,3321,224,145,1305,credit card,Returning,2
1837,9/2/2024,CUST1837,Female,82,Clothing,4,83,332,72,11,44,online,New,3
1838,8/17/2024,CUST1838,Male,54,Electronics,2,229,458,144,85,170,online,New,2
1839,12/23/2024,CUST1839,Male,32,Food,3,176,528,145,31,93,credit card,New,2
1840,11/22/2024,CUST1840,Female,70,Clothing,8,387,3096,341,46,368,credit card,New,1
1841,9/16/2024,CUST1841,Female,59,Clothing,10,64,640,43,21,210,credit card,New,4
1842,1/4/2024,CUST1842,Male,33,Clothing,5,291,1455,236,55,275,online,New,5
1843,12/14/2024,CUST1843,Female,34,Clothing,8,316,2528,250,66,528,cash,New,2
1844,9/21/2024,CUST1844,Female,62,Clothing,9,362,3258,269,93,837,credit card,Returning,5
1845,4/16/2024,CUST1845,Female,28,Electronics,3,92,276,53,39,117,online,New,4
1846,1/10/2024,CUST1846,Female,74,Clothing,9,362,3258,201,161,1449,online,Returning,2
1847,4/21/2024,CUST1847,Female,78,Electronics,2,417,834,251,166,332,credit card,Returning,2
1848,3/31/2024,CUST1848,Female,58,Electronics,8,475,3800,310,165,1320,online,Returning,3
1849,1/5/2024,CUST1849,Female,61,Clothing,10,474,4740,395,79,790,cash,Returning,4
